"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,090741,CME ,00,090 ,  201381,   88779,   25815,    3597,   31531,   59754,    5384,   13772,   53812,   16031,    7069,    1483,      41,  166206,  165918,   35175,   35463,    6865,     210,    1571,      22,    -371,    -282,     854,     641,     394,    2703,    1235,     410,     -43,    5251,    5627,    1614,    1238,  100.0,   44.1,   12.8,    1.8,   15.7,   29.7,    2.7,    6.8,   26.7,    8.0,    3.5,    0.7,    0.0,   82.5,   82.4,   17.5,   17.6,    115,      8,      5,      6,     16,     25,     14,     16,     32,     14,      9,      4,      4,     64,     89,    47.2,    23.9,    54.5,    35.4,    46.7,    23.7,    52.6,    34.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,090741,CME ,00,090 ,  194516,   88570,   24244,    3575,   31902,   60036,    4530,   13131,   53419,   13329,    5834,    1073,      85,  160955,  160291,   33561,   34225,  -12754,   -2108,  -13629,    -513,    1065,    3005,   -1295,   -3092,    1790,     -61,   -1110,     -83,       5,   -7109,  -10781,   -5645,   -1973,  100.0,   45.5,   12.5,    1.8,   16.4,   30.9,    2.3,    6.8,   27.5,    6.9,    3.0,    0.6,    0.0,   82.7,   82.4,   17.3,   17.6,    111,      8,      5,      7,     17,     26,     14,     12,     32,     13,      8,.,      4,     62,     87,    48.7,    25.3,    55.7,    36.0,    48.6,    25.2,    54.7,    35.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,090741,CME ,00,090 ,  207270,   90678,   37873,    4088,   30837,   57031,    5825,   16223,   51628,   13390,    6944,    1156,      80,  168065,  171071,   39205,   36199,   19304,    3933,     444,     776,    1914,    5854,     -98,    4354,    4499,    3341,    1524,      33,       5,   15750,   14854,    3554,    4450,  100.0,   43.7,   18.3,    2.0,   14.9,   27.5,    2.8,    7.8,   24.9,    6.5,    3.4,    0.6,    0.0,   81.1,   82.5,   18.9,   17.5,    112,      8,      6,      9,     18,     23,     15,     14,     30,     13,     10,.,      4,     67,     86,    45.5,    25.0,    52.3,    35.6,    45.4,    24.9,    51.4,    35.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230926,2023-09-26,090741,CME ,00,090 ,  187966,   86745,   37429,    3312,   28923,   51177,    5923,   11869,   47130,   10049,    5419,    1123,      75,  152315,  156217,   35651,   31749,  -69902,    6209,   27468,  -66494,    2416,  -28490,     179,   -9791,    4214,   -1218,     541,      22,      -1,  -68158,  -64319,   -1744,   -5583,  100.0,   46.1,   19.9,    1.8,   15.4,   27.2,    3.2,    6.3,   25.1,    5.3,    2.9,    0.6,    0.0,   81.0,   83.1,   19.0,   16.9,    108,      7,      6,      9,     16,     24,     14,     13,     32,     14,      7,.,.,     64,     84,    49.8,    23.9,    56.4,    35.8,    49.8,    23.8,    55.2,    35.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230919,2023-09-19,090741,CME ,00,090 ,  257868,   80536,    9961,   69806,   26507,   79667,    5744,   21660,   42915,   11267,    4878,    1101,      76,  220473,  220537,   37395,   37331,   31387,   -3519,    2503,   58176,    -151,  -21181,     226,  -22707,    -129,   -5399,     652,    -463,      10,   27289,   33743,    4098,   -2356,  100.0,   31.2,    3.9,   27.1,   10.3,   30.9,    2.2,    8.4,   16.6,    4.4,    1.9,    0.4,    0.0,   85.5,   85.5,   14.5,   14.5,    111,      9,      4,     10,     14,     27,     15,     15,     31,     13,      7,.,.,     64,     88,    50.4,    31.6,    59.3,    42.9,    29.7,    15.1,    37.2,    23.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,090741,CME ,00,090 ,  226481,   84054,    7458,   11629,   26658,  100847,    5518,   44367,   43045,   16667,    4226,    1564,      65,  193184,  186793,   33297,   39688,   19736,   19754,   -4954,    7410,   -3139,   18415,   -1360,    -619,    -387,    -422,    -251,   -1048,       4,   21376,   17658,   -1640,    2078,  100.0,   37.1,    3.3,    5.1,   11.8,   44.5,    2.4,   19.6,   19.0,    7.4,    1.9,    0.7,    0.0,   85.3,   82.5,   14.7,   17.5,    112,     10,      4,      9,     14,     28,     14,     16,     31,     16,      5,      4,.,     61,     92,    39.3,    22.8,    51.9,    36.9,    38.2,    21.5,    49.9,    32.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230905,2023-09-05,090741,CME ,00,090 ,  206745,   64301,   12412,    4220,   29797,   82432,    6878,   44986,   43431,   17088,    4478,    2612,      61,  171808,  169135,   34937,   37610,   15351,    9591,   -2075,    1145,      36,    4044,     850,    1418,    6351,    2690,     -38,     505,      -9,   15683,   13501,    -332,    1850,  100.0,   31.1,    6.0,    2.0,   14.4,   39.9,    3.3,   21.8,   21.0,    8.3,    2.2,    1.3,    0.0,   83.1,   81.8,   16.9,   18.2,    111,      9,      4,      8,     16,     20,     14,     18,     33,     15,      5,      6,.,     61,     89,    34.3,    20.9,    47.0,    34.3,    33.6,    20.7,    45.9,    34.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230829,2023-08-29,090741,CME ,00,090 ,  191394,   54709,   14487,    3074,   29761,   78388,    6027,   43568,   37080,   14399,    4516,    2108,      71,  156125,  155634,   35269,   35760,   11173,    1222,   -2743,     -65,   -1465,   10974,     504,    9157,    2329,     832,    -396,     -24,      24,    9814,   11831,    1359,    -658,  100.0,   28.6,    7.6,    1.6,   15.5,   41.0,    3.1,   22.8,   19.4,    7.5,    2.4,    1.1,    0.0,   81.6,   81.3,   18.4,   18.7,    106,      9,      6,      7,     16,     21,     14,     18,     26,     15,      5,      5,.,     62,     82,    33.5,    21.4,    45.2,    37.1,    33.3,    21.4,    44.3,    36.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,090741,CME ,00,090 ,  180221,   53487,   17230,    3140,   31226,   67415,    5523,   34411,   34751,   13567,    4912,    2131,      47,  146312,  143803,   33909,   36418,    9383,    6258,   -2029,     186,     -59,   10715,     627,    -767,   -4359,    1848,      24,    -471,      -3,    8113,    6513,    1270,    2870,  100.0,   29.7,    9.6,    1.7,   17.3,   37.4,    3.1,   19.1,   19.3,    7.5,    2.7,    1.2,    0.0,   81.2,   79.8,   18.8,   20.2,    102,      8,      6,      6,     18,     20,     14,     18,     21,     15,      6,      5,.,     64,     75,    34.7,    21.7,    46.4,    35.8,    34.7,    21.7,    44.9,    35.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,090741,CME ,00,090 ,  170838,   47229,   19259,    2953,   31285,   56699,    4896,   35178,   39111,   11719,    4888,    2603,      50,  138199,  137290,   32639,   33548,   16935,   15642,   -6284,    -448,   -2841,   11867,     675,    9936,    7365,    -581,   -1821,     269,    -290,   20272,   12573,   -3337,    4362,  100.0,   27.6,   11.3,    1.7,   18.3,   33.2,    2.9,   20.6,   22.9,    6.9,    2.9,    1.5,    0.0,   80.9,   80.4,   19.1,   19.6,    107,      7,      7,      6,     18,     19,     13,     22,     22,     16,      6,      6,.,     66,     78,    33.4,    24.8,    44.6,    35.3,    33.4,    24.6,    43.7,    34.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230808,2023-08-08,090741,CME ,00,090 ,  153903,   31587,   25543,    3402,   34126,   44832,    4221,   25242,   31745,   12301,    6709,    2334,     339,  117927,  124717,   35976,   29186,  -11111,    1632,  -19748,    -553,  -12305,   -3139,     167,    2845,    5040,    2690,    1071,    -159,     261,   -4192,  -15441,   -6919,    4330,  100.0,   20.5,   16.6,    2.2,   22.2,   29.1,    2.7,   16.4,   20.6,    8.0,    4.4,    1.5,    0.2,   76.6,   81.0,   23.4,   19.0,    104,      6,      8,      6,     19,     17,     13,     22,     19,     14,      8,      5,.,     66,     74,    30.6,    26.8,    39.8,    37.0,    30.5,    26.7,    37.4,    36.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230801,2023-08-01,090741,CME ,00,090 ,  165014,   29955,   45291,    3955,   46431,   47971,    4053,   22398,   26705,    9610,    5638,    2493,      79,  122119,  140157,   42895,   24857,   -3918,     -59,   -3125,    1034,   -5938,    1439,    -339,   -2628,   -7746,    2529,     -10,    1221,     -55,   -5464,   -5042,    1546,    1124,  100.0,   18.2,   27.4,    2.4,   28.1,   29.1,    2.5,   13.6,   16.2,    5.8,    3.4,    1.5,    0.0,   74.0,   84.9,   26.0,   15.1,    105,      6,      8,      7,     22,     18,     13,     21,     19,     11,      6,      5,.,     69,     69,    29.1,    32.6,    39.1,    43.3,    29.0,    32.1,    38.1,    42.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230725,2023-07-25,090741,CME ,00,090 ,  168932,   30013,   48416,    2921,   52369,   46533,    4392,   25025,   34451,    7082,    5648,    1272,     133,  127583,  145199,   41349,   23733,   10049,     -94,    8185,     100,    3814,    2046,    -193,    4385,    2676,   -1581,     284,    -361,      -6,    6708,   10866,    3341,    -817,  100.0,   17.8,   28.7,    1.7,   31.0,   27.5,    2.6,   14.8,   20.4,    4.2,    3.3,    0.8,    0.1,   75.5,   86.0,   24.5,   14.0,    103,.,      9,      7,     18,     20,     12,     24,     20,     12,      6,.,.,     72,     64,    31.7,    31.0,    42.0,    41.4,    31.7,    30.9,    41.7,    41.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230718,2023-07-18,090741,CME ,00,090 ,  158883,   30108,   40231,    2821,   48555,   44486,    4585,   20640,   31775,    8663,    5364,    1633,     139,  120875,  134333,   38008,   24550,    7182,    -989,    8297,     543,    4568,   -3085,      29,    -880,     642,      40,     594,     285,      21,    3927,    6772,    3255,     410,  100.0,   18.9,   25.3,    1.8,   30.6,   28.0,    2.9,   13.0,   20.0,    5.5,    3.4,    1.0,    0.1,   76.1,   84.5,   23.9,   15.5,    102,.,      8,      6,     19,     20,     13,     20,     22,     11,      6,      4,.,     68,     66,    31.2,    28.7,    41.5,    38.8,    31.2,    28.5,    41.0,    38.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230711,2023-07-11,090741,CME ,00,090 ,  151701,   31096,   31934,    2278,   43987,   47572,    4556,   21520,   31133,    8622,    4770,    1348,     118,  116948,  127561,   34753,   24140,  -16529,    1092,  -10676,    -463,   -7756,    3976,    -320,   -6741,  -11853,     976,    -541,     -53,     -12,  -13766,  -18425,   -2763,    1896,  100.0,   20.5,   21.1,    1.5,   29.0,   31.4,    3.0,   14.2,   20.5,    5.7,    3.1,    0.9,    0.1,   77.1,   84.1,   22.9,   15.9,     97,      4,      6,      4,     19,     21,     13,     20,     19,     14,      5,.,.,     64,     66,    31.6,    29.3,    42.3,    41.5,    31.5,    29.1,    40.6,    41.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230703,2023-07-03,090741,CME ,00,090 ,  168230,   30005,   42610,    2741,   51743,   43595,    4876,   28261,   42986,    7647,    5311,    1401,     130,  130714,  145986,   37516,   22244,  -13042,    -603,    3569,     149,   -7034,     364,    -846,    1306,  -15165,     -64,     166,     -53,     -51,   -6976,  -12096,   -6066,    -946,  100.0,   17.8,   25.3,    1.6,   30.8,   25.9,    2.9,   16.8,   25.6,    4.5,    3.2,    0.8,    0.1,   77.7,   86.8,   22.3,   13.2,    107,      4,      8,      6,     22,     18,     13,     22,     25,     12,      5,.,.,     73,     67,    30.6,    30.5,    42.9,    42.7,    30.6,    30.3,    42.4,    42.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230627,2023-06-27,090741,CME ,00,090 ,  181272,   30607,   39041,    2592,   58777,   43231,    5721,   26955,   58151,    7711,    5145,    1453,     181,  137690,  158082,   43582,   23190,  -16318,  -19496,   27734,  -24368,   18319,   -5753,     597,    7020,  -10909,   -1590,    -158,    -513,     -14,  -19691,  -14817,    3373,   -1501,  100.0,   16.9,   21.5,    1.4,   32.4,   23.8,    3.2,   14.9,   32.1,    4.3,    2.8,    0.8,    0.1,   76.0,   87.2,   24.0,   12.8,    106,      5,      8,      6,     20,     18,     13,     20,     27,     13,      5,.,.,     72,     68,    31.3,    29.7,    43.6,    41.6,    31.1,    29.7,    43.2,    41.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
